,metascore,name,userscore,name_new
9602,73,Smash Court Tennis Pro Tournament,7.4,smashcourttennisprotournament
9603,73,Treasure Planet: Battle at Procyon,7.5,treasureplanet battleatprocyon
9604,73,Star Wars: The Clone Wars,7.4,starwars theclonewars
9605,73,Worms Blast,7.0,wormsblast
9606,73,Defender,7.8,defender
9607,73,BloodRayne,8.5,bloodrayne
9608,73,2002 FIFA World Cup,5.6,2002fifaworldcup
9609,73,Blender Bros.,,blenderbros 
9610,73,Need for Speed: Hot Pursuit 2,7.7,needforspeed hotpursuit2
9611,73,RedCard 20-03,7.7,redcard20 03
9612,73,Sonic Adventure 2 Battle,8.4,sonicadventure2battle
9613,73,Mobile Suit Gundam: Federation vs. Zeon,8.7,mobilesuitgundam federationvs zeon
9614,73,Gunvalkyrie,7.1,gunvalkyrie
9615,73,Soldiers of Anarchy,7.3,soldiersofanarchy
9616,73,Godzilla: Destroy All Monsters Melee,7.6,godzilla destroyallmonstersmelee
9617,73,Star Wars: Racer Revenge,8.2,starwars racerrevenge
9618,73,Tribes Aerial Assault,8.8,tribesaerialassault
9619,73,WWE Road to WrestleMania X8,7.5,wweroadtowrestlemaniax8
9620,73,Test Drive,7.4,testdrive
9621,73,Baseball Mogul 2003,7.3,baseballmogul2003
9622,73,Pac-Man World 2,7.8,pac manworld2
9623,72,Impossible Creatures,7.7,impossiblecreatures
9624,72,NBA Inside Drive 2003,7.8,nbainsidedrive2003
9625,72,Fire Pro Wrestling 2,8.3,fireprowrestling2
9626,72,Cultures 2: The Gates of Asgard,7.4,cultures2 thegatesofasgard
9627,72,Hearts of Iron,7.7,heartsofiron
9628,72,NFL Blitz 20-03,7.8,nflblitz20 03
9629,72,NFL Blitz 20-03,,nflblitz20 03
9630,72,Romance of the Three Kingdoms VII,8.7,romanceofthethreekingdomsvii
9631,72,Pirates: The Legend of Black Kat,8.4,pirates thelegendofblackkat
9632,72,Star Wars: The Clone Wars,8.0,starwars theclonewars
9633,72,Swingerz Golf,7.8,swingerzgolf
9634,72,NFL Fever 2003,8.6,nflfever2003
9635,72,Robotech: Battlecry,8.2,robotech battlecry
9636,72,Ballistic: Ecks vs. Sever II,4.8,ballistic ecksvs severii
9637,72,Outlaw Golf,6.9,outlawgolf
9638,72,The House of the Dead III,7.5,thehouseofthedeadiii
9639,72,F1 2002,7.8,f12002
9640,72,The Sum of All Fears,7.2,thesumofallfears
9641,72,Lost Kingdoms,8.0,lostkingdoms
9642,72,Black & White: Creature Isle,7.3,black white creatureisle
9643,72,Disney Golf,8.3,disneygolf
9644,72,Defender of the Crown,4.0,defenderofthecrown
9645,72,The Scorpion King: Sword of Osiris,,thescorpionking swordofosiris
9646,72,Turok: Evolution,7.5,turok evolution
9647,71,ToeJam & Earl III: Mission to Earth,7.9,toejam earliii missiontoearth
9648,71,Aero the Acro-bat,,aerotheacro bat
9649,71,Star Wars Galactic Battlegrounds: Clone Campaigns,7.6,starwarsgalacticbattlegrounds clonecampaigns
9650,71,Battle Realms: Winter of the Wolf,8.1,battlerealms winterofthewolf
9651,71,Cubivore: Survival of the Fittest,8.5,cubivore survivalofthefittest
9652,71,Stuntman,5.3,stuntman
9653,71,Mobile Suit Gundam: Zeonic Front,8.7,mobilesuitgundam zeonicfront
9654,68,FIFA Manager 13,4.7,fifamanager13
9655,68,Alien Breed PS Mobile,5.8,alienbreedpsmobile
9656,68,Hatoful Boyfriend,7.3,hatofulboyfriend
9657,68,Binary Domain,7.7,binarydomain
9658,68,Major League Baseball 2K12,6.4,majorleaguebaseball2k12
9659,68,Major League Baseball 2K12,4.4,majorleaguebaseball2k12
9660,68,Hell Yeah! Wrath of the Dead Rabbit,8.1,hellyeah wrathofthedeadrabbit
9661,68,Labyrinth Legends,7.1,labyrinthlegends
9662,68,DanceStar Party Hits,,dancestarpartyhits
9663,68,Deadlight,7.8,deadlight
9664,68,Pro Cycling Manager Season 2012: Le Tour de France,7.3,procyclingmanagerseason2012 letourdefrance
9665,68,Little Inferno,7.5,littleinferno
9666,68,JoJo's Bizarre Adventure HD Ver.,4.9,jojo sbizarreadventurehdver 
9667,68,Puddle,6.9,puddle
9668,68,Armored Core V,7.2,armoredcorev
9669,68,Legasista,6.4,legasista
9670,67,The Simpsons Arcade Game,7.1,thesimpsonsarcadegame
9671,67,Shoot Many Robots,7.0,shootmanyrobots
9672,67,Tony Hawk's Pro Skater HD,6.9,tonyhawk sproskaterhd
9673,67,Lollipop Chainsaw,7.2,lollipopchainsaw
9674,67,Sniper Elite V2,6.7,sniperelitev2
9675,67,Wreckateer,5.5,wreckateer
9676,67,Doom 3 BFG Edition,6.5,doom3bfgedition
9677,67,Primal Carnage,7.6,primalcarnage
9678,67,Growlanser: Wayfarer of Time,7.5,growlanser wayfareroftime
9679,67,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!,7.2,adventuretime heyiceking why dyoustealourgarbage  
9680,67,Joy Ride Turbo,7.9,joyrideturbo
9681,67,Dynasty Warriors Next,7.5,dynastywarriorsnext
9682,67,Code of Princess,7.4,codeofprincess
9683,67,Uncharted: Fight for Fortune,6.4,uncharted fightforfortune
9684,67,Resident Evil 6,5.0,residentevil6
9685,67,Secret Files 3,6.1,secretfiles3
9686,67,The Sims 3: Showtime,5.3,thesims3 showtime
9687,67,Malicious,5.6,malicious
9688,67,Doom 3 BFG Edition,6.6,doom3bfgedition
9689,66,Double Dragon: Neon,7.3,doubledragon neon
9690,66,Scarygirl,6.0,scarygirl
9691,66,I Am Alive,6.0,iamalive
9692,66,Just Dance 4,7.8,justdance4
9693,66,Colour Bind,6.8,colourbind
9694,66,Ragnarok Odyssey,7.8,ragnarokodyssey
9695,66,Atelier Meruru: The Apprentice of Arland,6.8,ateliermeruru theapprenticeofarland
9696,66,The Elder Scrolls V: Skyrim - Dawnguard,6.9,theelderscrollsv skyrim dawnguard
9697,66,Mario & Sonic at the London 2012 Olympic Games,6.2,mario sonicatthelondon2012olympicgames
9698,66,King Arthur II: The Role-Playing Wargame,6.6,kingarthurii therole playingwargame
9699,66,Angry Birds Trilogy,3.7,angrybirdstrilogy
9700,66,London 2012 - The Official Video Game of the Olympic Games,6.3,london2012 theofficialvideogameoftheolympicgames
9701,66,Sniper Elite V2,6.7,sniperelitev2
9702,66,Tony Hawk's Pro Skater HD,5.6,tonyhawk sproskaterhd
9703,66,Super Monkey Ball: Banana Splitz,7.9,supermonkeyball bananasplitz
9704,66,Black Knight Sword,6.6,blackknightsword
9705,66,F1 2011,6.5,f12011
9706,65,Forge,7.6,forge
9707,65,Yesterday,6.9,yesterday
9708,65,Armored Core V,7.2,armoredcorev
9709,65,Dillon's Rolling Western,7.5,dillon srollingwestern
9710,65,Capcom Digital Collection,5.3,capcomdigitalcollection
9711,65,Choplifter HD,6.6,choplifterhd
9712,65,Gotham City Impostors,6.6,gothamcityimpostors
9713,65,The Testament of Sherlock Holmes,7.4,thetestamentofsherlockholmes
9714,65,UEFA Euro 2012,2.3,uefaeuro2012
9715,65,Black Knight Sword,7.3,blackknightsword
9716,65,Mini Ninjas Adventures,8.0,minininjasadventures
9717,65,Brave: The Video Game,6.0,brave thevideogame
9718,65,Farming Simulator 2013,7.5,farmingsimulator2013
9719,65,A Virus Named TOM,6.3,avirusnamedtom
9720,65,Choplifter HD,3.1,choplifterhd
9721,64,Naval War: Arctic Circle,5.8,navalwar arcticcircle
9722,64,Dragon Ball Z Budokai HD Collection,7.5,dragonballzbudokaihdcollection
9723,64,Ravaged,5.6,ravaged
9724,64,The Testament of Sherlock Holmes,7.6,thetestamentofsherlockholmes
9725,64,Microsoft Flight,3.6,microsoftflight
9726,64,Silent Hill: Downpour,7.0,silenthill downpour
9727,64,Wrecked: Revenge Revisited,,wrecked revengerevisited
9728,64,Tekken 3D Prime Edition,5.9,tekken3dprimeedition
9729,64,London 2012 - The Official Video Game of the Olympic Games,6.4,london2012 theofficialvideogameoftheolympicgames
9730,64,Time Machine: Rogue Pilot,,timemachine roguepilot
9731,64,F1 Race Stars,5.9,f1racestars
9732,64,Painkiller: Hell & Damnation,6.6,painkiller hell damnation
9733,64,The House of the Dead III,6.8,thehouseofthedeadiii
9734,64,Nexuiz,6.1,nexuiz
9735,64,LEGO Harry Potter: Years 5-7,6.8,legoharrypotter years5 7
9736,64,Warriors Orochi 3 Hyper,7.4,warriorsorochi3hyper
9737,64,One Piece: Pirate Warriors,7.4,onepiece piratewarriors
9738,64,Guns of Icarus Online,7.8,gunsoficarusonline
9739,64,UEFA Euro 2012,2.9,uefaeuro2012
9740,64,Chasing Aurora,6.8,chasingaurora
9741,64,JoJo's Bizarre Adventure HD Ver.,5.0,jojo sbizarreadventurehdver 
9742,64,Hell Yeah! Wrath of the Dead Rabbit,7.4,hellyeah wrathofthedeadrabbit
9743,64,Of Orcs and Men,5.7,oforcsandmen
9744,64,Mad Riders,7.1,madriders
9745,64,Ratchet & Clank: Full Frontal Assault,7.4,ratchet clank fullfrontalassault
9746,64,Yakuza: Dead Souls,7.5,yakuza deadsouls
9747,64,Zombie Driver HD,4.7,zombiedriverhd
9748,63,PixelJunk 4am,6.4,pixeljunk4am
9749,63,Disney Epic Mickey: The Power of Illusion,5.9,disneyepicmickey thepowerofillusion
9750,63,Pid,7.7,pid
9751,63,Serious Sam 3: BFE,7.7,serioussam3 bfe
9752,63,Scarygirl,7.3,scarygirl
9753,63,Cargo Commander,6.9,cargocommander
9754,68,Castlevania: Harmony of Despair,7.2,castlevania harmonyofdespair
9755,68,Fossil Fighters: Champions,7.6,fossilfighters champions
9756,68,Brink,5.8,brink
9757,68,MotoGP 10/11,6.1,motogp10 11
9758,68,"Freakyforms: Your Creations, Alive!",7.7,freakyforms yourcreations alive 
9759,68,Fallout: New Vegas - Dead Money,6.4,fallout newvegas deadmoney
9760,68,Lost in Shadow,8.6,lostinshadow
9761,68,Test Drive Unlimited 2,6.4,testdriveunlimited2
9762,68,Bejeweled Blitz Live,7.2,bejeweledblitzlive
9763,68,Fortune Street,7.3,fortunestreet
9764,68,BloodRayne: Betrayal,7.4,bloodrayne betrayal
9765,68,Rango,8.0,rango
9766,68,Earth Defense Force: Insect Armageddon,8.3,earthdefenseforce insectarmageddon
9767,68,Need for Speed: The Run,6.1,needforspeed therun
9768,68,3D Classics: TwinBee,7.5,3dclassics twinbee
9769,68,Mass Effect 2: Arrival,6.0,masseffect2 arrival
9770,68,Mount & Blade: With Fire & Sword,6.8,mount blade withfire sword
9771,68,Men of War: Vietnam,5.1,menofwar vietnam
9772,68,Battlefield: Play4Free,1.8,battlefield play4free
9773,67,Zombie Apocalypse: Never Die Alone,3.0,zombieapocalypse neverdiealone
9774,67,Nin2-Jump,7.8,nin2 jump
9775,67,The Fancy Pants Adventures,6.8,thefancypantsadventures
9776,67,Tom Clancy's Splinter Cell Classic Trilogy HD,6.9,tomclancy ssplintercellclassictrilogyhd
9777,67,Oil Rush,6.5,oilrush
9778,67,Dungeon Hunter: Alliance,7.2,dungeonhunter alliance
9779,67,SOCOM 4: U.S. Navy SEALs,6.4,socom4 u s navyseals
9780,67,Xotic,7.6,xotic
9781,67,Modern Combat: Domination,5.6,moderncombat domination
9782,67,Railworks 3: Train Simulator 2012,6.4,railworks3 trainsimulator2012
9783,67,FIFA Soccer 12,3.9,fifasoccer12
9784,67,The Sims Medieval: Pirates & Nobles,4.7,thesimsmedieval pirates nobles
9785,67,Operation Flashpoint: Red River,6.6,operationflashpoint redriver
9786,67,Mahjong Cub3d,5.3,mahjongcub3d
9787,67,Resident Evil Code: Veronica X HD,8.2,residentevilcode veronicaxhd
9788,67,"Warhammer 40,000: Kill Team",7.0,warhammer40 000 killteam
9789,67,Red Johnson's Chronicles,5.2,redjohnson schronicles
9790,67,All Zombies Must Die!,5.0,allzombiesmustdie 
9791,67,DC Universe Online,7.3,dcuniverseonline
9792,67,LEGO Star Wars III: The Clone Wars,6.1,legostarwarsiii theclonewars
9793,67,Two Worlds II,6.6,twoworldsii
9794,67,Operation Flashpoint: Red River,4.9,operationflashpoint redriver
9795,66,Mario & Sonic at the London 2012 Olympic Games,7.5,mario sonicatthelondon2012olympicgames
9796,66,Sonic Generations,6.7,sonicgenerations
9797,66,Back to the Future: The Game,4.1,backtothefuture thegame
9798,66,The Lord of the Rings: War in the North,7.1,thelordoftherings warinthenorth
9799,66,Mole Control,,molecontrol
9800,66,LEGO Star Wars III: The Clone Wars,,legostarwarsiii theclonewars
9801,66,Kinect Sports: Season Two,6.7,kinectsports seasontwo
9802,66,Fantastic Pets,7.5,fantasticpets
9803,66,Backbreaker: Vengeance,5.0,backbreaker vengeance
9804,66,Dragon Age II: Legacy,4.3,dragonageii legacy
9805,66,Puzzle Agent,5.0,puzzleagent
9806,66,Michael Jackson The Experience,8.5,michaeljacksontheexperience
9807,66,L.A. Noire: Reefer Madness,7.8,l a noire reefermadness
9808,66,Fallout: New Vegas - Honest Hearts,6.7,fallout newvegas honesthearts
9809,66,Strania,,strania
9810,66,Dead Rising 2: Off the Record,5.6,deadrising2 offtherecord
9811,66,Serious Sam Double D,7.5,serioussamdoubled
9812,66,Slam Bolt Scrappers,7.8,slamboltscrappers
9813,66,Disney Universe,5.6,disneyuniverse
9814,66,Carnival Island,5.2,carnivalisland
9815,66,Rotastic,,rotastic
9816,66,Burnout Crash!,6.4,burnoutcrash 
9817,66,The Black Eyed Peas Experience,5.8,theblackeyedpeasexperience
9818,66,Kingdom Hearts Re:coded,8.4,kingdomheartsre coded
9819,65,UFC Personal Trainer: The Ultimate Fitness System,2.4,ufcpersonaltrainer theultimatefitnesssystem
9820,65,Dragon Age II: Legacy,5.3,dragonageii legacy
9821,65,Dungeons,4.6,dungeons
9822,65,Virtua Tennis 4,7.5,virtuatennis4
9823,65,Resident Evil Code: Veronica X HD,8.3,residentevilcode veronicaxhd
9824,65,Mass Effect 2: Arrival,6.0,masseffect2 arrival
9825,65,Dynasty Warriors: Gundam 3,7.8,dynastywarriors gundam3
9826,65,Need for Speed: The Run,6.0,needforspeed therun
9827,65,Phantom Brave: The Hermuda Triangle,7.5,phantombrave thehermudatriangle
9828,65,"Warhammer 40,000: Kill Team",6.2,warhammer40 000 killteam
9829,65,Rango,6.4,rango
9830,65,Darkspore,6.0,darkspore
9831,65,Explodemon,7.7,explodemon
9832,65,The Baconing,7.2,thebaconing
9833,65,WRC 2: FIA World Rally Championship 2011,6.3,wrc2 fiaworldrallychampionship2011
9834,65,Dead Space 2: Severed,6.4,deadspace2 severed
9835,65,Tekken Hybrid,6.8,tekkenhybrid
9836,65,Mystery Case Files: The Malgrave Incident,8.0,mysterycasefiles themalgraveincident
9837,65,Resident Evil: The Mercenaries 3D,6.6,residentevil themercenaries3d
9838,65,EyePet & Friends,4.6,eyepet friends
9839,65,Hoard,7.1,hoard
9840,65,Rio,,rio
9841,64,Go Vacation,7.9,govacation
9842,64,Conduit 2,7.6,conduit2
9843,64,Fallout: New Vegas - Honest Hearts,7.0,fallout newvegas honesthearts
9844,64,Cargo! The Quest for Gravity,7.0,cargo thequestforgravity
9845,64,StarDrone,5.0,stardrone
9846,64,Driver: San Francisco,6.4,driver sanfrancisco
9847,64,Need for Speed: The Run,6.3,needforspeed therun
9848,64,Dynasty Warriors 7: Xtreme Legends,7.7,dynastywarriors7 xtremelegends
9849,64,TNT Racers,,tntracers
9850,64,Alien Breed 3: Descent,4.9,alienbreed3 descent
9851,64,Mario Sports Mix,7.6,mariosportsmix
9852,64,Serious Sam: The Random Encounter,6.4,serioussam therandomencounter
9853,64,Dragon Age II: Legacy,5.0,dragonageii legacy
9854,69,Graveyard Keeper,5.9,graveyardkeeper
9855,69,RiftStar Raiders,,riftstarraiders
9856,69,V-Rally 4,,v rally4
9857,69,Strange Brigade,6.8,strangebrigade
9858,69,Earth Atlantis,8.1,earthatlantis
9859,69,LEGO The Incredibles,4.8,legotheincredibles
9860,69,Lost Sphear,7.4,lostsphear
9861,69,The Walking Dead: The Telltale Series - The Final Season Episode 2: Suffer the Children,8.1,thewalkingdead thetelltaleseries thefinalseasonepisode2 sufferthechildren
9862,69,Lost Sphear,6.5,lostsphear
9863,69,Sea of Thieves,5.0,seaofthieves
9864,69,The Spectrum Retreat,7.5,thespectrumretreat
9865,69,Rust,6.1,rust
9866,69,ChromaGun,5.9,chromagun
9867,69,Another Sight,6.5,anothersight
9868,69,FOX n FORESTS,7.5,foxnforests
9869,69,InnerSpace,5.1,innerspace
9870,69,State of Decay 2,4.7,stateofdecay2
9871,69,Raging Justice,,ragingjustice
9872,69,Dillon's Dead-Heat Breakers,7.2,dillon sdead heatbreakers
9873,69,Danger Zone 2,6.0,dangerzone2
9874,69,Manticore: Galaxy on Fire,6.9,manticore galaxyonfire
9875,69,Final Fantasy XV Pocket Edition HD,5.7,finalfantasyxvpocketeditionhd
9876,69,Monster Energy Supercross: The Official Videogame,8.1,monsterenergysupercross theofficialvideogame
9877,68,Conan Exiles,6.2,conanexiles
9878,68,Dark Eclipse,6.5,darkeclipse
9879,68,Empires Apart,3.6,empiresapart
9880,68,Lost Sphear,6.9,lostsphear
9881,68,My Hero One's Justice,7.8,myheroone sjustice
9882,68,Danger Zone 2,4.1,dangerzone2
9883,68,MARVEL Powers United VR,6.2,marvelpowersunitedvr
9884,68,The Spectrum Retreat,4.0,thespectrumretreat
9885,68,Disco Dodgeball Remix,,discododgeballremix
9886,68,Mercenaries Saga Chronicles,7.2,mercenariessagachronicles
9887,68,Manual Samuel,,manualsamuel
9888,68,The Council - Episode 3: Ripples,4.6,thecouncil episode3 ripples
9889,68,State of Mind,7.6,stateofmind
9890,68,de Blob 2,6.7,deblob2
9891,68,Trailblazers,,trailblazers
9892,68,Frantics,7.6,frantics
9893,68,Killing Floor: Incursion,5.3,killingfloor incursion
9894,68,Way of the Passive Fist,7.7,wayofthepassivefist
9895,68,NBA 2K Playgrounds 2,7.5,nba2kplaygrounds2
9896,68,WARTILE,,wartile
9897,68,Typoman: Revised,6.1,typoman revised
9898,68,Kingdom Come: Deliverance,7.3,kingdomcome deliverance
9899,68,The 25th Ward: The Silver Case,5.0,the25thward thesilvercase
9900,68,This is the Police 2,6.7,thisisthepolice2
9901,68,TT Isle of Man,4.6,ttisleofman
9902,68,Nintendo Labo: Toycon 02 Robot Kit,6.6,nintendolabo toycon02robotkit
9903,68,TT Isle of Man: Ride On The Edge,7.7,ttisleofman rideontheedge
9904,68,1979 Revolution: Black Friday,4.9,1979revolution blackfriday
9905,68,Conan Exiles,5.6,conanexiles
9906,68,Nintendo Labo: Toycon 03 Vehicle Kit,7.1,nintendolabo toycon03vehiclekit
9907,68,"Warhammer 40,000: Inquisitor - Martyr",6.7,warhammer40 000 inquisitor martyr
9908,68,Saturday Morning RPG,6.0,saturdaymorningrpg
9909,68,Battlezone: Combat Commander,,battlezone combatcommander
9910,68,Zwei: The Arges Adventure,,zwei theargesadventure
9911,68,Seeking Dawn,,seekingdawn
9912,68,Genital Jousting,7.5,genitaljousting
9913,68,Strikers Edge,5.2,strikersedge
9914,68,Smoke and Sacrifice,3.3,smokeandsacrifice
9915,68,Jurassic World Evolution,6.7,jurassicworldevolution
9916,68,Pure Farming 2018,6.5,purefarming2018
9917,68,Azkend 2: The World Beneath,,azkend2 theworldbeneath
9918,67,LEGRAND LEGACY: Tale of the Fatebounds,7.0,legrandlegacy taleofthefatebounds
9919,67,Super Bomberman R,5.3,superbombermanr
9920,67,Gravel,7.0,gravel
9921,67,We Happy Few,4.7,wehappyfew
9922,67,The Spectrum Retreat,,thespectrumretreat
9923,67,Gravel,6.8,gravel
9924,67,The Thin Silence,7.3,thethinsilence
9925,67,Inked,7.3,inked
9926,67,The Longest Five Minutes,5.6,thelongestfiveminutes
9927,67,Shining Resonance Refrain,6.9,shiningresonancerefrain
9928,67,Guns of Icarus Alliance,3.5,gunsoficarusalliance
9929,67,Urban Trial Playground,6.5,urbantrialplayground
9930,67,Rad Rogers,7.4,radrogers
9931,67,State of Mind,5.0,stateofmind
9932,67,Bus Simulator 18,7.3,bussimulator18
9933,67,Dissidia: Final Fantasy NT,7.2,dissidia finalfantasynt
9934,67,The Council - Episode 2: Hide and Seek,6.5,thecouncil episode2 hideandseek
9935,67,Infernium,6.4,infernium
9936,67,Monster Energy Supercross: The Official Videogame,7.0,monsterenergysupercross theofficialvideogame
9937,67,Super Daryl Deluxe,5.0,superdaryldeluxe
9938,67,City of Brass,5.3,cityofbrass
9939,68,Infinite Undiscovery,7.0,infiniteundiscovery
9940,67,Shape of the World,5.5,shapeoftheworld
9941,67,TT Isle of Man: Ride On The Edge,6.4,ttisleofman rideontheedge
9942,67,State of Decay 2,5.4,stateofdecay2
9943,67,The King's Bird,,theking sbird
9944,67,Crossing Souls,7.0,crossingsouls
9945,66,Sea of Thieves,4.1,seaofthieves
9946,66,Deliver Us The Moon: Fortuna,6.2,deliverusthemoon fortuna
9947,66,Impact Winter,,impactwinter
9948,66,Fallen Legion+,,fallenlegion 
9949,66,H1Z1: Battle Royale,4.1,h1z1 battleroyale
9950,66,The Crew 2,5.0,thecrew2
9951,66,The VideoKid,,thevideokid
9952,68,Space Invaders Get Even,,spaceinvadersgeteven
9953,68,The Experiment,6.1,theexperiment
9954,68,Schizoid,7.8,schizoid
9955,67,Castle of Shikigami III,7.7,castleofshikigamiiii
9956,66,Rad Rodgers,6.8,radrodgers
9957,66,Cities: Skylines - Nintendo Switch Edition,7.5,cities skylines nintendoswitchedition
9958,66,Through the Woods,7.0,throughthewoods
9959,67,We Ski,8.5,weski
9960,67,Lost Planet: Extreme Condition,6.9,lostplanet extremecondition
9961,67,Nancy Drew: The White Wolf of Icicle Creek,,nancydrew thewhitewolfoficiclecreek
9962,67,Teenage Zombies: Invasion of the Alien Brain Thingys,8.2,teenagezombies invasionofthealienbrainthingys
9963,67,Penumbra: Requiem,5.9,penumbra requiem
9964,67,Spider-Man: Web of Shadows,7.7,spider man webofshadows
9965,67,Rhapsody: A Musical Adventure,6.8,rhapsody amusicaladventure
9966,67,Rhiannon: Curse of the Four Branches,7.1,rhiannon curseofthefourbranches
9967,67,Tank Universal: Challenger Eight,7.3,tankuniversal challengereight
9968,67,Looney Tunes: Cartoon Conductor,,looneytunes cartoonconductor
9969,67,The King of Fighters Collection: The Orochi Saga,8.5,thekingoffighterscollection theorochisaga
9970,67,MLB Power Pros 2008,8.5,mlbpowerpros2008
9971,67,Sega Superstars Tennis,6.7,segasuperstarstennis
9972,67,Cleopatra: Riddle of the Tomb,,cleopatra riddleofthetomb
9973,67,The Club,6.3,theclub
9974,67,SimCity Creator,6.8,simcitycreator
9975,67,One Piece: Unlimited Adventure,8.5,onepiece unlimitedadventure
9976,67,Guinness World Records: The Videogame,7.0,guinnessworldrecords thevideogame
9977,67,NFL Head Coach 09,8.1,nflheadcoach09
9978,67,WALL-E,8.0,wall e
9979,67,Sega Superstars Tennis,7.4,segasuperstarstennis
9980,67,CrossworDS,6.8,crosswords
